Vehicle ID,Departure Time,Arrival Time,Travel Time,Waiting Time,Route Length
ai_4f4a7b70983e4edb8090cdb3275b41ea,2051.3,2105.9,54.6,0.0,643.97
ai_8a60ad9a6f284cdc8ebfff5787161438,2038.9,2109.2,70.3,9.1,624.05
ai_18b64bd1ba904b9b91143e58afd8511c,2017.6,2112.7,95.1,53.6,415.23
ai_abdce23612494f86a486d5549659186f,2053.0,2113.3,60.3,0.0,643.97
ai_20650922b63e4c57aa06f677bf7cfded,2062.2,2131.6,69.4,0.0,953.65
emergency_660f306538f84d1cac9db619d725e132,1991.4,2132.9,141.5,69.7,829.18
ai_6dda5cd9105d460c85a3907f942b4410,2025.5,2133.2,107.7,35.1,843.99
ai_a3e45bbf17ba48c3805c158c85b81311,2032.9,2136.6,103.7,14.0,843.99
ai_7ed92577a01c43a6a747913ade31f8c9,2053.3,2138.8,85.5,15.5,607.0
ai_5e470636fc874e658ecb90e8a76f1e87,2059.8,2139.0,79.2,32.8,642.64
ai_6c37759ab78a427a870bdb621c2d6198,2011.1,2143.1,132.0,47.2,624.74
ai_57ca7471f25e43389f9262d8cd0c46b4,1959.3,2147.8,188.5,102.1,638.06
ai_fe1bb3395d1b457fb00cb069b5992280,2083.4,2158.3,74.9,0.0,948.49
ai_c90dec6e089d4c3b9ef31a0f61db59f1,2063.7,2160.9,97.2,18.2,645.06
ai_10a307b6ad3b418bb48b7ab77726da53,2020.3,2163.0,142.7,54.3,645.06
ai_6704a01caa274d9f87609c848395e1ee,2108.2,2164.7,56.5,0.0,647.59
ai_2873efe4a6b94290b5366875f5162868,2111.9,2178.3,66.4,30.0,418.1
ai_f843b5392ad24fd9934f0e2cf3d43a11,2081.8,2178.4,96.6,22.5,854.83
ai_957d811320294564be8513fb67d9d9d0,2057.5,2178.6,121.1,48.9,857.97
ai_048c6cf530834354a6517912e0647a51,2059.0,2179.2,120.2,40.7,843.52
ai_a659261a35684d99b80a0b3b9bf43dac,2049.6,2179.3,129.7,51.6,846.89
ai_3038477085ca4f2d9cd15e1cc3248648,2067.4,2180.1,112.7,25.2,860.5
ai_e7153922067b4220a3d2a8760ae97bbd,2079.1,2180.6,101.5,19.6,843.52
ai_9ee05e504c3d49eea17f68dcbb0feb46,2110.8,2182.2,71.4,0.0,860.5
ai_58383e0d5c56427eacc82faf0d7516f0,2066.7,2184.0,117.3,26.2,859.73
ai_6ff371f9aa454b20a641c721dad25b37,2074.8,2185.0,110.2,11.3,849.83
ai_904d96928fce4797bed2b5e7e684e420,2069.4,2185.7,116.3,19.7,859.73
ai_9279843bf77b4933978afbce54918bd7,2067.7,2186.9,119.2,23.9,849.83
ai_021e721f3c8b49f5b1beb929d58161d7,2061.8,2187.2,125.4,40.8,860.2
ai_a9bd83e0e0124b94ae73e185d30d7582,2105.4,2188.6,83.2,4.1,860.2
ai_4a8ff51e280348acacca50c7bcb257f8,2140.4,2195.4,55.0,0.5,631.99
ai_fe7e24ba99e5486cb35610a8f734f462,2102.6,2206.3,103.7,35.5,643.97
ai_bee33638dc6f483db4fa4183e32caec0,2137.0,2219.7,82.7,44.3,405.25
ai_6f06cfb6a15147da93e07c5a122862ac,2187.3,2221.2,33.9,0.0,405.25
ai_7e32ceb073d44280b16171f2a7b139b1,2130.0,2225.6,95.6,31.8,626.84
ai_3b5ccd994d8a401181b3320c92b218cb,2057.3,2228.8,171.5,86.3,870.2
ai_ccc687a98dc34885baf90d168b9c3742,2185.4,2229.0,43.6,0.0,405.19
ai_94c84a2f658e4c449776d6374f5f7d5a,2096.3,2229.5,133.2,53.3,949.78
ai_7a646ef070e04769acc6a05935543906,2092.0,2234.5,142.5,43.0,841.42
ai_fb4f605a83d44502a47965b54ea04415,2121.6,2238.1,116.5,45.2,870.67
ai_c6ee7afecef24b5e8959f5535b32f0c6,2173.2,2241.0,67.8,0.0,953.65
ai_054c43043ef14a819c3080e17751c145,2114.1,2244.8,130.7,40.6,861.14
ai_7c7103feba514cdd9cb7ec498eccfc5c,2149.3,2248.0,98.7,11.8,866.04
ai_8d15b599187a4da596a9126e90416ca3,2131.1,2249.8,118.7,41.8,647.59
ai_01c31d17861140089a62ff96483e5ea0,2127.2,2251.3,124.1,26.9,863.2
ai_492abc39a7fd4c8685ab5cad7be107ff,2180.1,2251.8,71.7,0.0,854.83
ai_c3d0d290208748d59d60a8c3601e74bf,2104.7,2253.2,148.5,45.0,852.73
ai_0c8b40bc8f0349748f373493ab8997b3,2150.6,2267.2,116.6,33.4,846.32
ai_0223338526ef4c08b8c9f8e1fb0ddc86,2100.8,2268.4,167.6,89.8,843.52
ai_3b04b01e1cf54050a6c21976fdc66e84,2236.4,2268.5,32.1,0.0,418.1
ai_0de6bd3a5d0c48d284f0030ebf057372,2136.2,2269.8,133.6,57.5,860.2
ai_a006dd0af0df4b6fac9f3e3d0b91a502,2129.5,2271.1,141.6,35.8,857.97
ai_65afb126997e4c3f83668ec7c12e1eb6,2158.0,2271.4,113.4,34.4,860.2
ai_d7a77a13ead34e34921e8cac708977b1,2151.3,2273.0,121.7,31.5,870.47
ai_9cfdde1f821b4a8890cdac50ef62b8dc,2168.5,2273.9,105.4,3.9,849.36
ai_50fb052738bc4fa9a7e85c649c22f0c1,2175.7,2273.9,98.2,10.3,856.83
ai_844743b5e6fd48f9ba72c9356afe9685,2201.3,2273.9,72.6,26.5,418.1
ai_84f6e117c1c8472dbbd13d7f67f00951,2174.2,2274.8,100.6,6.0,860.67
ai_9bd6042408674981b1b0562626a1bba9,2204.7,2278.3,73.6,0.0,860.2
ai_ed8f5a9ea80b4d0f9a43c7040db57f2e,2241.3,2305.1,63.8,0.0,624.05
ai_c818ad07a13842b1a9edf643e4644b20,2238.0,2311.8,73.8,39.1,402.39
ai_8fd2e5d97d1742deafe09a7774471a43,2259.4,2314.1,54.7,17.0,405.19
ai_3760a3919124430d9392cb17449f0842,2233.6,2314.5,80.9,22.1,616.8
ai_cfa7d89a0e1241c09de9ac02abbd9b93,2209.1,2315.5,106.4,26.5,857.36
ai_08cfb597aac649dba0d4a6c3f2eb5eda,2185.8,2316.2,130.4,54.2,951.29
ai_c7888d9c1f5844e5a66100dc0a81224a,2183.7,2318.2,134.5,58.0,843.52
ai_a32b77b1036c4f41a970135180f67885,2248.8,2320.5,71.7,1.3,607.0
ai_98c80d8cba6f4ed9a7aac616fb751459,2216.6,2331.5,114.9,38.5,640.59
ai_bef3b7ed2b0044c48525a889682af58d,2191.0,2333.4,142.4,63.1,854.83
ai_b558d4660ad341ecafce37e958afa752,2264.2,2333.5,69.3,4.4,645.06
ai_3ffe93cfe5f44e83b91a0d17c03147cb,2245.0,2334.2,89.2,25.4,627.31
ai_41a140474e334c78b85cfc48f26e1346,2214.1,2335.6,121.5,48.3,873.0
ai_e1d564e7a04a4ba790d4e2adb39f0e99,2255.6,2343.4,87.8,18.5,873.47
ai_1a78ffd3084b4de3be3c412058ee3e66,2279.1,2358.5,79.4,41.8,402.39
ai_dcd9c88738c548adba855c652756b13e,2195.6,2358.9,163.3,83.4,867.67
ai_952da2a580c6492998f72db3184070f9,2229.7,2359.6,129.9,35.1,856.36
ai_2ec2ac4f6be2451ab3dea8b0543b69f4,2213.6,2360.0,146.4,64.9,854.83
ai_a6783cf89af3475f9b78a763b465f2c1,2221.0,2360.2,139.2,48.0,862.76
ai_7c61eb4304804834b7ab5d25c3ffc03c,2221.4,2362.9,141.5,56.1,868.14
ai_08324bfde5ed497ebab2a0862e028226,2331.4,2365.5,34.1,0.0,418.1
ai_bd933bf317a44ca8970c0e4c4fa8bc88,2207.3,2365.6,158.3,54.7,868.6
ai_dc61fa26a74448e7a350b74d691206c8,2336.4,2367.0,30.6,0.0,415.23
ai_5b98d1f1dee341d482e9741b586718c2,2240.0,2367.6,127.6,19.6,860.67
ai_405045658b1b47928a1fad09112ac98b,2244.5,2368.1,123.6,13.5,865.57
ai_0ac9164f18e74a58a930edf6bc206c67,2293.2,2371.2,78.0,0.0,858.1
ai_7be974ee48244b23a7c6e8a7117ff9ee,2300.6,2373.2,72.6,21.0,631.99
ai_004cad41e4994633876406ad27a72243,2296.7,2374.4,77.7,0.0,860.5
ai_009fbce55f4244f69745334afbf999b8,2283.7,2385.7,102.0,33.9,643.97
ai_2a6c0b7a658a4526a23e598bc0a3babb,2343.5,2394.9,51.4,0.0,631.99
ai_b1901135be894c9a9604ca648e476451,2274.9,2402.5,127.6,54.1,843.99
ai_0aea434cc3634a7397338d584802bde4,2265.3,2402.7,137.4,69.7,843.99
ai_7f87d7e64a5849d5a7422d9cf9118e56,2289.6,2403.2,113.6,35.9,953.54
ai_22c7b94fe1064f359e93aa92b1de5bd1,2320.1,2405.0,84.9,15.9,614.0
ai_01d84b6bdcce4d74b0909761fe7aef1b,2292.3,2406.1,113.8,26.9,953.54
ai_026594a421f24b12a7d9abb2a62cfe65,2313.4,2410.0,96.6,0.0,828.58
ai_efd349a598344b2e9529729dff62a643,2331.8,2410.1,78.3,0.2,638.21
ai_0303a8902f5e403da7b2061b1786333a,2302.4,2410.2,107.8,14.5,941.49
ai_85428a089f4049b1bed9255a951c4961,2343.4,2410.4,67.0,19.4,415.23
ai_41179426bfdf4d65bcc20a1175eea666,2284.5,2415.5,131.0,64.5,645.06
ai_c81d979ea0a34b5a9d66061c39fe7103,2358.7,2428.8,70.1,0.0,868.14
ai_05834398f02641a48675d13754460de4,2325.5,2430.1,104.6,18.7,852.73
ai_ad9a021f070f435a8cf298064a469e7c,2399.9,2444.6,44.7,0.0,413.13
ai_214a2df179b94e05b658c3e4a0e229f3,2390.1,2448.0,57.9,23.1,420.9
ai_128a750a48e1432ea1708ffff5b02a01,2306.8,2448.4,141.6,66.4,846.89
ai_c2fb676c201143dc85456123a19ac33a,2299.7,2448.7,149.0,69.2,856.36
ai_c883a100671346efb48c1101b6a1b7be,2353.5,2449.1,95.6,10.3,856.36
ai_cad78d40069a4263b0fe8b27e93714c0,2362.4,2449.5,87.1,12.0,868.14
ai_e1d31aa924924650a32d10c4265d0883,2356.9,2450.6,93.7,4.8,856.36
ai_6ac1f4692692483bb53117cf57053af6,2351.1,2451.0,99.9,16.5,854.83
ai_f90233c338094c64b45fb0d650800cae,2325.2,2451.6,126.4,33.4,846.89
ai_9c919a82819246f8b0836277a8f76485,2344.0,2453.0,109.0,22.9,859.73
ai_c8d3c7051ca741e984da3d2bb4fa2aa5,2337.7,2453.5,115.8,26.5,849.83
ai_9a20663073c547d4a081584427ba4189,2386.1,2458.0,71.9,0.0,860.5
ai_accd1240529f468e8fe4ba7562350f24,2385.0,2466.0,81.0,0.0,856.83
ai_e3bcc87844a241489210a1a1a5c3ce26,2436.4,2471.2,34.8,0.0,415.23
ai_9ab5131f4e4646cc9c4a67e782c62357,2428.7,2479.5,50.8,0.0,631.99
ai_749cb31dfc0b4dce9c132197fa44a198,2432.1,2486.3,54.2,0.0,643.97
ai_3eae85ef10484b1ba7e460db9671b0e4,2449.1,2487.0,37.9,0.0,418.1
ai_8f939372192d419e8da02d68611cfc99,2444.8,2488.6,43.8,0.0,413.13
ai_e691da8912094a88a4933ac22cab309f,2371.0,2493.7,122.7,42.6,953.54
ai_7a222a26181d4b4ca8758be4350457cc,2377.0,2495.9,118.9,52.8,873.0
ai_8e01490579424db48d8ffb8bce27391f,2423.3,2496.1,72.8,3.2,830.68
ai_823d480d4e15439e83ff9ce2b19f7650,2355.8,2499.6,143.8,48.6,828.58
ai_fe874b0936d445bfb56e1c4ec0be8a21,2419.1,2503.2,84.1,8.3,632.84
ai_44ae89f956634028b0abd2c63ea5b091,2365.6,2505.1,139.5,78.2,645.06
ai_7527bcec724f492985e22464f9b210ce,2424.7,2506.6,81.9,3.8,632.84
ai_9ccfc38bfaa3498880fc7796d330623b,2380.5,2513.9,133.4,40.3,941.49
ai_c1ebef3e60774d4ebc89001c6ca1afcf,2384.4,2514.2,129.8,34.3,949.78
ai_fd946d017aa1475ca3d608f26f4a098d,2433.8,2521.2,87.4,18.9,857.36
ai_69c4f7c9dfa64b15bb526e50d6a565c8,2452.1,2522.6,70.5,0.0,645.49
ai_f6486909718747bdafe6cb54566c4b52,2436.4,2529.6,93.2,12.2,857.36
ai_5ca2770e300646dab6253778fb43cc30,2439.0,2531.1,92.1,10.2,857.36
ai_177094cd440f4cc48395ccac402cb124,2453.6,2537.9,84.3,8.0,859.63
ai_ea4c13245be54a19937adf133f30acb0,2451.2,2539.0,87.8,11.7,846.32
ai_aaaa878b07574ae19a69a61809be5e33,2387.0,2539.7,152.7,63.6,867.67
ai_0794b8751bec4925b4cf4e308b3295cf,2413.3,2540.3,127.0,42.2,856.83
ai_88f8890e77184855819afd72ba240f0e,2434.7,2541.1,106.4,45.6,624.05
ai_ed762db053f34fa9b907ceafa147b58e,2507.9,2541.7,33.8,0.0,415.23
ai_c1c02e95ef194db0879035533581e909,2452.7,2542.5,89.8,29.9,624.05
ai_a3a7cd6c025e453ab298f5fa4aa48391,2440.4,2544.3,103.9,15.5,867.67
ai_d2dbb2ed7c7d4800b5ee1e98012db9fe,2384.3,2544.9,160.6,63.8,862.53
ai_faa8096731f2475c9929496f695fd471,2394.9,2545.5,150.6,55.9,866.04
ai_731dd089f2394832922a3a8df0f27911,2450.2,2546.5,96.3,12.7,870.47
ai_f5bd5b6518714a4ebe7cbcbaf8121f12,2382.2,2546.9,164.7,72.5,859.73
ai_67b850816cd34e49aec88e22877aa53d,2412.8,2550.9,138.1,31.0,859.73
ai_714126d765d94105aeddac7a7e5b6387,2509.4,2551.0,41.6,0.0,416.0
ai_ffdd3edda2e640a1878e1ad6013e3958,2440.5,2552.4,111.9,17.1,849.69
ai_67ba53cb4b5c41c98fd496eb3b205f8f,2512.4,2554.3,41.9,3.6,415.23
ai_2902bc481dba4577847833382f6e2f35,2438.9,2558.6,119.7,44.0,870.7
ai_94f553b1d6c549feaa84c7b51df125c9,2506.1,2564.4,58.3,0.0,629.89
ai_36b8c61cd64d4e3e8233a929bf2e29e5,2470.9,2583.2,112.3,32.5,949.78
ai_ffacd5d32dd8450e8fb1ddf000efc27c,2471.9,2583.7,111.8,49.2,629.8
ai_db13f00533ad410486b91d1407424200,2484.2,2585.1,100.9,39.6,614.0
ai_ce3e50e9192d4ee4a04544f5c43abc8c,2485.0,2585.7,100.7,28.5,627.0
ai_bcf9d9b6bd85464ba0ac2dc08dcedf6f,2544.9,2585.7,40.8,0.0,398.25
ai_2af586ec6df943ba9da4dccc3006851d,2506.8,2587.2,80.4,0.0,830.68
ai_6a0068fb4e0d42b5aed632c2488b526c,2497.8,2588.4,90.6,0.0,843.99
ai_08b0119e87a147de8bbec00f2cd43852,2473.6,2589.1,115.5,24.1,948.49
ai_d0f888acf5204ac09719782caae20f2a,2484.0,2589.9,105.9,21.2,624.74
ai_ce40e27db7124810ae794bc1bc80745a,2535.2,2591.0,55.8,0.0,614.0
ai_073a9bb157bf47f6a4188fa4a3e39f58,2548.4,2594.3,45.9,0.0,413.13
ai_65b2b34da8ce4aa7bd634711dbb84adc,2487.1,2595.8,108.7,49.1,645.06
ai_75e22d7308024642939736666e9c5d6d,2456.3,2596.5,140.2,77.7,639.84
ai_73918f31ef9143a484c4e6009ab32840,2512.5,2600.0,87.5,30.5,647.59
ai_bddbd14f7368411fb64d9bca70767368,2447.4,2602.2,154.8,52.3,841.42
ai_809a8f6914de44f880d9012a4c1ce118,2535.1,2604.0,68.9,3.8,647.59
ai_a3d1168473924dd689e2e4018f5f8018,2483.9,2604.9,121.0,15.8,841.42
ai_0194c17ab1c04f2f9280d73d04c247da,2472.6,2606.9,134.3,38.8,866.04
ai_48329f0d85df455da2d05dcb205d55e6,2517.6,2608.3,90.7,4.4,861.14
ai_23de2a54006f42c784964e216d6c8403,2478.6,2621.8,143.2,40.3,860.67
ai_e4bc92e95d494e63a767fedb943a76d7,2577.7,2621.8,44.1,0.0,400.29
ai_ae2e692826a34053a02a8add6f084462,2537.4,2625.7,88.3,0.0,865.57
ai_fcbe1fb49cc54a068e4d25a4f665221c,2484.3,2628.1,143.8,55.2,860.5
ai_6d1816e3add74a4b894e2d996e6b6fed,2542.4,2629.0,86.6,32.3,624.05
ai_1850812f670a4a58bfe153d826f78421,2501.6,2629.6,128.0,42.9,860.5
ai_819f028617e641cc9c9145527ae47a08,2481.0,2631.1,150.1,60.6,867.67
ai_2a9a819a34314b8095cc83c6babd6468,2500.5,2631.1,130.6,42.6,870.7
ai_15cbfedd0a814b82909e5e8f0b3b9ab8,2506.3,2631.2,124.9,23.2,856.36
ai_3f4cba220e064b53a066b251b84860a0,2512.8,2632.6,119.8,18.7,862.53
ai_50635514f3ba4c15b9a8a0a200862b86,2488.0,2633.1,145.1,44.4,854.83
ai_db5eb864ae7a4df4a6a69d52964a2bd9,2597.9,2633.1,35.2,0.0,418.03
ai_7dff9ecbd27a4cf99195ab5d749e221f,2478.4,2633.2,154.8,63.6,867.67
ai_c3156397247648878a01ee4cb1b20144,2539.7,2634.6,94.9,19.7,856.36
ai_60d58ac06fe147549c6cb544bd6e2a52,2478.8,2634.7,155.9,58.5,858.4
ai_367338bf7cd74c6f9108752636f7eedf,2531.2,2634.7,103.5,6.1,846.89
ai_4787442b57fd4cc4bb514e45a8532a4d,2521.5,2635.8,114.3,8.2,847.83
ai_8d26b72194074a88b0f983fb98869d93,2493.8,2636.5,142.7,49.9,863.3
ai_be0c450f5abd4d13a8ce969ab46e7b5e,2488.9,2637.2,148.3,30.5,865.57
ai_7136a945f7284592935effc9788c3bf7,2553.3,2637.9,84.6,1.1,866.04
ai_b37ab8c806024ea2abd0096c7ed8e44c,2538.2,2641.4,103.2,10.1,841.42
ai_cb472a1a5d464935acb7f3833716841a,2560.7,2644.3,83.6,31.1,624.05
ai_ba2373b72a2e4f4099749a5057ca6cb5,2570.5,2650.7,80.2,12.9,636.97
ai_ce0b25b6a5644d7699fe41c69d93c6f9,2563.4,2651.1,87.7,25.1,643.97
ai_87136353a4784feb8559e25418bff247,2620.7,2654.4,33.7,0.0,418.1
ai_533c866514114820a0fb69f98c785af5,2554.7,2672.0,117.3,45.5,857.36
ai_b7a3601ee9df41b497e58456d92bc564,2566.7,2672.0,105.3,51.3,626.84
ai_0f55f71a48d744b7aeec6c5e8f8970a8,2568.2,2672.4,104.2,38.0,870.67
ai_4d551861cfeb4c52a45c19f1f49bb9bd,2607.9,2675.0,67.1,14.2,629.64
ai_d16c993291ce4d779a95f7a21ca1ca10,2531.0,2675.3,144.3,67.1,843.99
ai_9b521da401a04c369c89dfe7cca8c1da,2550.5,2676.4,125.9,48.8,870.2
ai_354fdeeedae045548ce8c1ca5d2d823e,2551.0,2676.7,125.7,47.7,843.99
ai_159d927767be41ea86af47c116528a70,2561.3,2677.2,115.9,16.9,828.58
ai_a68a605045974508b26ba79b805d727d,2602.6,2678.1,75.5,0.0,843.99
ai_501f53552a9843afb2d6434186216e93,2622.1,2680.1,58.0,0.0,640.31
ai_94e3d1b05b524ebfaf37f85c61246867,2599.9,2680.8,80.9,0.0,843.52
ai_279a89239b4f4aa5a5698aff1449983b,2595.7,2681.2,85.5,4.3,947.42
ai_0383d34c01d945bf8ae03c56f8ff3e30,2610.1,2685.4,75.3,0.0,948.49
ai_cc17bae3f00d47efa0afc56ec8eac96b,2566.1,2687.9,121.8,54.2,645.06
ai_77c29dd28ef4449d953a10e0bf636542,2564.4,2690.3,125.9,53.8,870.47
ai_18af595a4c5b4e62b1a5a2f9c8bea088,2633.8,2690.5,56.7,2.5,627.31
ai_71181be538954ff7a6b330695b55b351,2600.3,2695.7,95.4,10.5,854.83
ai_29bb827385fb46df8b742956e283e88b,2623.7,2700.4,76.7,0.0,854.83
ai_463dcc7e90754ebea5b759798d125682,2668.7,2703.1,34.4,0.0,402.39
ai_9eb7ecc4c75b41e2bff1b9831f53b93b,2651.3,2708.9,57.6,0.8,647.59
ai_d2b85f7b133d41bbb2c6ba59f2d18732,2591.7,2709.9,118.2,34.5,870.67
ai_2c194d17663b47ffb2e7ba290b2ca7c1,2610.9,2712.3,101.4,13.3,868.57
ai_5eae8ab654554727a6734510606dff3d,2587.4,2713.2,125.8,38.2,868.1
ai_40477f89b4124cf983c5dbfed33c6382,2628.1,2716.9,88.8,40.6,634.79
ai_4a3afc29b8cb43afac6182a46351d1e0,2634.0,2718.1,84.1,32.4,624.05
ai_aa3528a89f7e4a959a130e91478b1746,2611.1,2719.2,108.1,20.8,854.83
ai_ef7c9e635bad4ab892798ce155ad909c,2531.0,2719.6,188.6,81.6,856.83
ai_eadf20c6d91b4882a731360047ac9976,2651.5,2719.9,68.4,29.0,415.23
ai_1aaa235f71da4dfab684e75ef57e27ac,2618.1,2720.6,102.5,12.5,867.67
ai_253170513b734fa88391dfa8a7768b29,2568.6,2722.2,153.6,54.0,854.83
ai_5deae30f1f7b46a1a7aea361c6fc262b,2613.1,2722.5,109.4,17.1,849.69
ai_6201ad92c1864d179d2b9461eb0a347a,2559.2,2723.6,164.4,66.2,850.97
ai_0c2891c1013b4461a14959523987ed09,2544.3,2723.9,179.6,79.3,847.83
ai_cfb38a2ddde54130a98b5521f399bd37,2525.1,2724.0,198.9,75.1,849.83
ai_d183ec75cb834d5699fd9cf203474f8e,2574.4,2726.4,152.0,31.9,860.67
ai_9c9a0c0c3fc64e67924ac51740fbc743,2550.7,2734.4,183.7,64.7,841.42
ai_4bc93dda9ecc4c3eb229433f60dfa520,2685.0,2740.9,55.9,0.0,631.99
ai_e7cecff917c84bd3b95d9b999bb3e1fe,2665.8,2744.6,78.8,11.2,643.97
ai_8cb48b094dd04f6bbb133c226e22840f,2668.7,2746.9,78.2,4.4,641.87
ai_680c9c947e7941dd87fcc983e5a4f857,2637.0,2747.1,110.1,37.2,621.95
ai_ff451dd9432d4a39bf36c7d2a5e01c03,2643.0,2749.4,106.4,30.8,617.05
ai_e73f06ba04134e9ba8e2a1ca172a9c97,2717.2,2754.5,37.3,0.0,411.1
ai_8a2186abb2c94cf29cc685ef95ac7cef,2655.5,2761.7,106.2,55.8,629.64
emergency_cefeb5ec8084490a9a30e889f43b5d58,2685.3,2762.7,77.4,0.0,935.27
ai_3b5a7f7fb99c48df80ac5c6fa74705ae,2656.4,2763.2,106.8,34.4,857.36
ai_fab3c1b29ea54b0e9e363c48086fc134,2659.7,2765.7,106.0,17.7,843.99
ai_1dd7b2ad4e3942d4974b2a72d2ca4fcb,2703.3,2766.6,63.3,0.0,626.84
ai_87116efda38d461588e57ee996fe8858,2640.9,2767.3,126.4,39.5,843.99
ai_4b562933d3e349a7b10e2396b028a8cd,2624.8,2779.5,154.7,60.8,870.2
ai_a02926943198486e819fd9e3dea61cb9,2715.1,2780.0,64.9,7.1,639.84
ai_1b3f8ecc13604b1aaded7771a61b31ee,2670.2,2782.6,112.4,38.4,870.2
ai_67314f220b4449138a1f92a9597caaa3,2669.4,2783.9,114.5,34.7,867.67
ai_a1a5184a7a104da1a094a4e1d6d5f7cf,2666.7,2789.3,122.6,27.9,868.14
ai_5340063fd9fb4794a4a0cb1d4b346add,2629.0,2791.6,162.6,66.6,868.14
ai_a7716ef349ce4849a8b34ef973f20cf7,2716.2,2807.7,91.5,23.0,849.69
ai_f6ce7d9b09fe4015bf8d8c6e8d620916,2730.0,2808.0,78.0,0.0,854.73
ai_3cef63d822704c47a95ed1a111144999,2709.9,2809.2,99.3,23.6,868.14
ai_6797beab39bc4c9694e18f6b979c063a,2658.7,2810.0,151.3,64.0,857.97
ai_5253a949871b48d2bfc00b704e055650,2736.2,2813.8,77.6,28.6,400.29
ai_5925bce335954bae994cf647b46ca41e,2718.9,2814.1,95.2,28.0,624.99
ai_937f178f660f47d3afdd57095ea73c79,2773.4,2814.4,41.0,0.0,416.0
ai_c3a34ac4230b4312829b9b982c0d30c2,2735.0,2816.1,81.1,0.0,858.1
ai_6f9b8c7623584e919389151c36303005,2780.4,2823.6,43.2,0.0,400.29
ai_beaf1ff4452d41908dd7ded99646befe,2770.6,2823.7,53.1,0.0,643.97
ai_41dafde8c99b47f2883ee4a173ba4f11,2722.9,2824.2,101.3,44.8,624.05
ai_572541c302b743b094012ba5fb47afc9,2732.3,2827.1,94.8,38.3,626.85
ai_3d8da5a977f44a648c27406454989883,2794.1,2830.3,36.2,0.0,415.23
ai_c8b8c20354334c318080fd8bba9bb8d5,2766.2,2832.2,66.0,0.0,641.87
ai_114fba0a70ed4ca5b95ada14e2ba42ef,2791.8,2833.1,41.3,0.0,400.29
ai_e9084845775c449cb2a587569aa1eb99,2776.3,2835.6,59.3,0.0,646.77
ai_a4a7923c8d994cc09ce50bfa907238f1,2778.6,2841.3,62.7,0.0,621.95
ai_43de7484a6184957a636149e8f80aba9,2729.6,2851.1,121.5,37.5,936.77
ai_7df977e0f77d49acb334bf6369a25f7c,2773.2,2852.7,79.5,0.0,836.99
ai_60b45ad82b6740019277462f466edd6d,2796.9,2853.2,56.3,0.0,626.84
ai_60705136bfc94f8b8273c020fe9a4317,2788.5,2853.9,65.4,8.6,627.0
ai_545960a3e5ab49a1af7620a9d963036d,2721.2,2855.2,134.0,38.0,941.49
ai_72fc7a0d1eb5441a8721be143b714c93,2755.0,2856.9,101.9,43.7,639.84
ai_96821ed8c55c4e9cbe143927115e6ffa,2725.1,2858.2,133.1,41.2,924.61
ai_972aed96a4fb4e4f8f7e9369af33608d,2767.1,2858.2,91.1,0.0,828.58
ai_aaabe738f94f478ea0d6b47b430cfb4a,2768.2,2860.0,91.8,34.4,647.59
ai_c4e2c4ec9eae48429f16645fa41ae75d,2730.5,2864.9,134.4,51.2,846.32
ai_e482a75115d34e918e4437d9794d6f10,2760.8,2867.6,106.8,6.8,843.52
ai_abfa805fc1b8404d8aea8235a31a8859,2770.1,2872.1,102.0,25.1,868.14
ai_6a7c40f22e304bb2b1c7760aad325b5b,2734.0,2874.6,140.6,56.6,854.83
ai_c20952351ff84b7d85b1252140bc4925,2788.2,2880.0,91.8,4.1,847.83
ai_53b8d63acb064da085b8f103de60fb5d,2821.0,2890.3,69.3,0.0,870.67
ai_020868b324654428b9fc550ffe43142e,2810.8,2897.8,87.0,36.4,631.99
ai_196b551b0e83422d8e5755c40ac8309a,2768.2,2898.8,130.6,37.8,856.36
ai_8cad1a4c5e0f48dd98614dcdad55d6a6,2746.5,2899.8,153.3,74.1,854.83
ai_d47e3532f3eb4cc1a329e7affbec9971,2762.5,2900.2,137.7,56.0,867.67
ai_b715a0b5a1834cd9b5989c3a9184b3f0,2789.3,2901.9,112.6,30.0,868.14
ai_8bcccc0d5cdf40db8290dcbcc9a112f1,2825.5,2902.4,76.9,0.0,856.83
ai_d8dfd17b16d14b3182abf8bd6cd1775c,2838.6,2904.9,66.3,15.7,416.0
ai_90acd591f30f492eb299f231cbe5cc1e,2770.5,2906.3,135.8,41.9,868.14
ai_4c19bee0066745af8437bc997e451452,2881.9,2918.4,36.5,0.0,402.39
ai_503c74ea4e5a4fb7ac7deb82dbaf0f1d,2832.3,2919.0,86.7,27.8,624.05
ai_af63bf648b2c4012bcae82e314ca5142,2879.6,2920.0,40.4,0.0,418.1
ai_0688e63a11a14c73a6d513b9b8236be1,2834.3,2930.7,96.4,27.8,862.76
ai_43f71d028b514df1827d6738f9c122d8,2889.6,2930.7,41.1,0.0,646.77
ai_7bcdb6c085404f2c92356f847baea24f,2848.4,2939.2,90.8,49.6,405.25
ai_dcb27a05ae6640c0bba83be0778f06bf,2888.4,2941.0,52.6,5.5,408.23
ai_4928ce353ed241f78602863bf8ae3613,2828.6,2943.9,115.3,37.2,830.68
ai_a84f5334c4c845d5aadc5d3729cbbdb5,2867.7,2945.4,77.7,0.8,830.68
ai_45f0cd9cb18c49edaa077acb8a232a4e,2842.4,2945.9,103.5,54.5,647.86
